Clave compendio,Clave Cucop,Descripción detallada,Codigo del expediente,Número del procedimiento o contratación,Dependencia,Número Unidad Compradora,Nombre Unidad Compradora,Fecha y hora de la publicación,Año del ejercicio presupuestal,Clave partidas,Proveedor,Número de contrato,Fecha de inicio,Fecha de fin,Importe Unitario sin Impuestos,Total Sin IVA,Total con IVA,uri,scrapped_day
,25101-0037,"PE/CYANINE7 ANTI-HUMAN CD16, 25 TESTS. BIOLEGEND CAT 302015",E-2023-00105530,AA-12-NCD-012NCD001-I-413-2023,012NCD - INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS ISMAEL COSIO VILLEGAS,012NCD001,DEPARTAMENTO DE ADQUISICIONES,25/10/2023 14:34,2023,"25101,25501",COMERCIALIZADORA E IMPORTADORA DE PRODUCTOS QUIMICOS SA DE CV,230561,26/10/2023,31/12/2023,"$3,342.00","$3,342.00","$3,876.72",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/01dbd07d813d4dd795a9b3046998c880/procedimiento,27/07/2024
,25101-0037,"GOAT ANTI-RABBIT LGG (H+L) CROSS-ADSORBED SECONDARY ANTIBODY, ALEXA FLUOR TM 700, 1 MG. INVITROGEN CAT. A-21038",E-2023-00105530,AA-12-NCD-012NCD001-I-413-2023,012NCD - INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS ISMAEL COSIO VILLEGAS,012NCD001,DEPARTAMENTO DE ADQUISICIONES,25/10/2023 14:34,2023,"25101,25501",COMERCIALIZADORA E IMPORTADORA DE PRODUCTOS QUIMICOS SA DE CV,230561,26/10/2023,31/12/2023,"$7,369.00","$7,369.00","$8,548.04",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/01dbd07d813d4dd795a9b3046998c880/procedimiento,27/07/2024
,25101-0037,"MITOPROBE TM TRANSITION PORE ASSAY KIT, FOR FLOW CYTOMETRY, 1 KIT. INVITROGEN CAT M341 53",E-2023-00105530,AA-12-NCD-012NCD001-I-413-2023,012NCD - INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS ISMAEL COSIO VILLEGAS,012NCD001,DEPARTAMENTO DE ADQUISICIONES,25/10/2023 14:34,2023,"25101,25501",COMERCIALIZADORA E IMPORTADORA DE PRODUCTOS QUIMICOS SA DE CV,230561,26/10/2023,31/12/2023,"$16,694.00","$16,694.00","$19,365.04",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/01dbd07d813d4dd795a9b3046998c880/procedimiento,27/07/2024
,25101-0037,"MYELOPEROXIDASE/MPO ANTIBODY (2C7), ALLOPHYCOCYANIN, 0.1 ML. NOVUS BIOLOGICALS CAT. NB100-64241",E-2023-00105530,AA-12-NCD-012NCD001-I-413-2023,012NCD - INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS ISMAEL COSIO VILLEGAS,012NCD001,DEPARTAMENTO DE ADQUISICIONES,25/10/2023 14:34,2023,"25101,25501",COMERCIALIZADORA E IMPORTADORA DE PRODUCTOS QUIMICOS SA DE CV,230561,26/10/2023,31/12/2023,"$11,359.00","$11,359.00","$13,176.44",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/01dbd07d813d4dd795a9b3046998c880/procedimiento,27/07/2024
,25501-0088,"NUNC NON-TREATED FLASKS; NUNC NON-TREATED T75 EASYFLASK, FILTER CAP, CASE OF 100 CAT. 156800 MARCA THERMO SCIENTIFIC",E-2024-00066274,AA-12-NDF-012NDF999-N-346-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,31/05/2024 20:25,2024,25501,BIOADVANCED SYSTEMS SA DE CV,"PEDIDO MAYOR 559 BIOADVANCED SYSTEMS, S.A. DE C.V.",01/06/2024,31/07/2024,"$7,329.77","$7,329.77","$8,502.53",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/7ecc55bdb54540a199ba068d8e677488/procedimiento,27/07/2024
,25501-0088,MICROAMP FAST OPTICAL 48-WELL REACTION CAT. 4375816 MARCA APPLIED BIOSYSTEMS,E-2024-00066274,AA-12-NDF-012NDF999-N-346-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,31/05/2024 20:25,2024,25501,BIOADVANCED SYSTEMS SA DE CV,"PEDIDO MAYOR 559 BIOADVANCED SYSTEMS, S.A. DE C.V.",01/06/2024,31/07/2024,"$1,341.90","$8,051.40","$9,339.62",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/7ecc55bdb54540a199ba068d8e677488/procedimiento,27/07/2024
,25501-0088,MICROAMP 48-WELL OPTICAL ADHESIVE FILM CAT. 4375928 MARCA APPLIED BIOSYSTEMS,E-2024-00066274,AA-12-NDF-012NDF999-N-346-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,31/05/2024 20:25,2024,25501,BIOADVANCED SYSTEMS SA DE CV,"PEDIDO MAYOR 559 BIOADVANCED SYSTEMS, S.A. DE C.V.",01/06/2024,31/07/2024,"$1,453.63","$7,268.15","$8,431.05",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/7ecc55bdb54540a199ba068d8e677488/procedimiento,27/07/2024
,25501-0088,NALGENE RAPID-FLOW STERILE SINGLE USE BOTTLE TOP FILTERS CASE OF 12 CAT. 5954520 MARCA THERMO SCIENTIFIC,E-2024-00066274,AA-12-NDF-012NDF999-N-346-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,31/05/2024 20:25,2024,25501,BIOADVANCED SYSTEMS SA DE CV,"PEDIDO MAYOR 559 BIOADVANCED SYSTEMS, S.A. DE C.V.",01/06/2024,31/07/2024,"$3,242.92","$3,242.92","$3,761.79",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/7ecc55bdb54540a199ba068d8e677488/procedimiento,27/07/2024
,25501-0088,"NALGENE RAPID-FLOW STERILE SINGLE USE BOTTLE TOP FILTERS, PORE SIZE 0.2 ¿M, CASE OF 12. CAT. 5964520 MARCA THERMO SCIENTIFIC",E-2024-00066274,AA-12-NDF-012NDF999-N-346-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,31/05/2024 20:25,2024,25501,BIOADVANCED SYSTEMS SA DE CV,"PEDIDO MAYOR 559 BIOADVANCED SYSTEMS, S.A. DE C.V.",01/06/2024,31/07/2024,"$2,348.95","$4,697.90","$5,449.56",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/7ecc55bdb54540a199ba068d8e677488/procedimiento,27/07/2024
,25501-0088,FISHERBRAND SURFACE TREATED STERILE TISSUE CULTURE PLATES 48 WELL CASE OF 100 CAT. FB012930 MARCA FISHERBRAND,E-2024-00066274,AA-12-NDF-012NDF999-N-346-2024,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,31/05/2024 20:25,2024,25501,BIOADVANCED SYSTEMS SA DE CV,"PEDIDO MAYOR 559 BIOADVANCED SYSTEMS, S.A. DE C.V.",01/06/2024,31/07/2024,"$2,469.49","$2,469.49","$2,864.61",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/7ecc55bdb54540a199ba068d8e677488/procedimiento,27/07/2024
,25501-0018,,E-2023-00111781,AA-51-GYN-051GYN057-N-62-2023,"Error::: Descripción detallada,Unidad de medida,Precio unitario sin impuestos,Monto de la Oferta,IVA,Otros impuestos,Monto total de la oferta",051GYN057,SUBDELEGACION DE ADMINISTRACION,18/01/2024 13:39,2023,25501,GREGORIO HERNANDEZ TENORIO,DEZ/DRMYO/AD/0059/2023,13/03/2023,31/12/2023,,,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/ed1afecc128042cfb6dcb58a116129fd/procedimiento,27/07/2024
,25401-0611,"730097 FLUJOMETRO DE OXIGENO CON ENTRADA 3/8, CON ESCALA GRADUADA DE 0 A 15 LITROS CON DEPOSITO TRANSPARENTE PARA SOLUCIONES, TIPO PLARRE, CAT-5083 A.",E-2024-00054084,AA-12-NDE-012NDE001-I-235-2024,012NDE - INSTITUTO NACIONAL DE PERINATOLOGIA ISIDRO ESPINOSA DE LOS REYES,012NDE001,SUBDIRECCION DE RECURSOS MATERIALES Y CONSERVACION,17/05/2024 15:18,2024,"25401,25501",MEDICAL DESIGNS EQUIPOS SA DE CV,3038,22/04/2024,06/06/2024,"$1,380.00","$27,600.00","$32,016.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/269be0d6a5b84b2c9cc24118b55e9dae/procedimiento,27/07/2024
,25401-0611,"730097 FLUJOMETRO DE OXIGENO CON ENTRADA 3/8, CON ESCALA GRADUADA DE 0 A 15 LITROS CON DEPOSITO TRANSPARENTE PARA SOLUCIONES, TIPO PLARRE, CAT-5083 A.",E-2024-00054084,AA-12-NDE-012NDE001-I-235-2024,012NDE - INSTITUTO NACIONAL DE PERINATOLOGIA ISIDRO ESPINOSA DE LOS REYES,012NDE001,SUBDIRECCION DE RECURSOS MATERIALES Y CONSERVACION,17/05/2024 15:18,2024,"25401,25501",MEDICAL DESIGNS EQUIPOS SA DE CV,3039,22/04/2024,06/06/2024,"$1,380.00","$82,800.00","$96,048.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/269be0d6a5b84b2c9cc24118b55e9dae/procedimiento,27/07/2024
,25501-0088,"715234 GRENETINA PARA USO EN LABORATORIO, FRASCO DE 500 MG",E-2024-00054084,AA-12-NDE-012NDE001-I-235-2024,012NDE - INSTITUTO NACIONAL DE PERINATOLOGIA ISIDRO ESPINOSA DE LOS REYES,012NDE001,SUBDIRECCION DE RECURSOS MATERIALES Y CONSERVACION,17/05/2024 15:18,2024,"25401,25501",ESPECIALISTAS POLITECNICOS EN INMUNOLOGIA AVANZADA SA DE CV,3060,29/04/2024,12/07/2024,"$2,810.00","$2,810.00","$3,259.60",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/269be0d6a5b84b2c9cc24118b55e9dae/procedimiento,27/07/2024
,25501-0106,"730402 CUCHILLAS DESECHABLES P/MICRÓTOMO PERFIL BAJO, PAQUETE CON 10 CAJAS CON 50 PIEZAS",E-2024-00054084,AA-12-NDE-012NDE001-I-235-2024,012NDE - INSTITUTO NACIONAL DE PERINATOLOGIA ISIDRO ESPINOSA DE LOS REYES,012NDE001,SUBDIRECCION DE RECURSOS MATERIALES Y CONSERVACION,17/05/2024 15:18,2024,"25401,25501",ESPECIALISTAS POLITECNICOS EN INMUNOLOGIA AVANZADA SA DE CV,3060,29/04/2024,12/07/2024,"$62,857.14","$125,714.28","$145,828.56",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/269be0d6a5b84b2c9cc24118b55e9dae/procedimiento,27/07/2024
,25501-0099,"07059000331201MEDIOS DE CONTRASTE. SULFATO DE BARIO. DE ALTA DENSIDAD, POLVO. PARA ESTUDIOS DE DOBLE CONTRASTE (VIA BUCAL). VASO DE PLASTICO DESECHABLE CON TAPA DE CIERRE HERMETICO CON 340 G.",E-2023-00001620,AA-50-GYR-050GYR055-T-6-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR055,"UNIDAD MEDICA DE ALTA ESPECIALIDAD, HOSPITAL DE ESPECIALIDADES, DR. ANTONIO FRAGA MOURET",11/02/2023 17:04,2023,25501,PEDRO GONZALEZ PALACIOS,D3P0001,24/01/2023,03/02/2023,$499.00,"$44,910.00","$52,095.60",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/af9600d8319446e28adfbe7b87112726/procedimiento,27/07/2024
,25501-0080,"1. AGT5530 KIT DE PINZAS DE PUNTA FINA DE PRECISION INCLUYE PINZAS TIPO 1, 2ª, 3C, 5 Y 7 MARCA AGAR SCIENTIFIC ANTIMAGNETICAS. (FABRICADA EN SUIZA).",E-2024-00056794,AA-11-L4J-011L4J995-N-536-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J995,SUBDIRECCION DE RECURSOS MATERIALES,22/05/2024 16:20,2024,"25501,27201",NAVARRO PRO LABORATORIOS SA DE CV,4472,22/05/2024,31/05/2024,"$4,215.87","$4,215.87","$4,890.41",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6f2b2954c3e47dcaf4f9c2f6e88386a/procedimiento,27/07/2024
,25501-0077,3. 431464U FRASCO 75 CM2 C.INCL. TAPA C/VENT STER 100 PIEZAS MARCA: CORNING.,E-2024-00056794,AA-11-L4J-011L4J995-N-536-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J995,SUBDIRECCION DE RECURSOS MATERIALES,22/05/2024 16:20,2024,"25501,27201",NAVARRO PRO LABORATORIOS SA DE CV,4472,22/05/2024,31/05/2024,"$2,813.10","$2,813.10","$3,263.20",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6f2b2954c3e47dcaf4f9c2f6e88386a/procedimiento,27/07/2024
,25501-0080,"2. AGT506 PINZA RECTA DE ACERO INOXIDABLE DE PUNTA SUPER FINA 0.06 MM X 0.1 MM, DUMOXEL ANTIMAGNETICAS (DUMONT 5).",E-2024-00056794,AA-11-L4J-011L4J995-N-536-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J995,SUBDIRECCION DE RECURSOS MATERIALES,22/05/2024 16:20,2024,"25501,27201",NAVARRO PRO LABORATORIOS SA DE CV,4472,22/05/2024,31/05/2024,"$1,040.52","$1,040.52","$1,207.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6f2b2954c3e47dcaf4f9c2f6e88386a/procedimiento,27/07/2024
080.909.1648,25501-0457,"4. 430829 TUBO CENTRIFUGO, 50 M., PUNTA PLANA, POLIP. TUBO PARA CENTRIFUGA, CORNING; POLIPROPILENO, CAPACIDAD: 50 ML CON GRADUACIONES, FONDO CONICO. RCF MAXIMO: 17,000 XG. BOCA ANCHA CON TAPA TIPO CENTRISTAR DE POLIETILENO COLOR NARANJA. ESTERIL, LIBRES DE PIROGENOS, DNASA Y RNASA. PAQUETE CON 500 PIEZAS. PRESENTACION: 500 PIEZAS MARCA: CORNING.",E-2024-00056794,AA-11-L4J-011L4J995-N-536-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J995,SUBDIRECCION DE RECURSOS MATERIALES,22/05/2024 16:20,2024,"25501,27201",NAVARRO PRO LABORATORIOS SA DE CV,4472,22/05/2024,31/05/2024,"$3,680.16","$18,400.80","$21,344.93",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6f2b2954c3e47dcaf4f9c2f6e88386a/procedimiento,27/07/2024
,25501-0525,8. GASAS DE 10X10 DE 8 CAPAS PAQUETE CON 200 PIEZAS NO ESTERIL MARCA DIBAR.,E-2024-00056794,AA-11-L4J-011L4J995-N-536-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J995,SUBDIRECCION DE RECURSOS MATERIALES,22/05/2024 16:20,2024,"25501,27201",NAVARRO PRO LABORATORIOS SA DE CV,4472,22/05/2024,31/05/2024,$191.00,$573.00,$664.68,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6f2b2954c3e47dcaf4f9c2f6e88386a/procedimiento,27/07/2024
080.735.1390,25501-0425,"5. PUNTAS CLARAS 10 UL BOLSA CON 1000 LONGITUD 34MM. NO ESTERILES. GRADUACIONES 2.5/10UL. LIBRES DE RNASAS, DNASAS Y NO PIROGENICAS. MARCA TARSONS. CATALOGO 521000.",E-2024-00056794,AA-11-L4J-011L4J995-N-536-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J995,SUBDIRECCION DE RECURSOS MATERIALES,22/05/2024 16:20,2024,"25501,27201",NAVARRO PRO LABORATORIOS SA DE CV,4472,22/05/2024,31/05/2024,$153.00,"$3,060.00","$3,549.60",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6f2b2954c3e47dcaf4f9c2f6e88386a/procedimiento,27/07/2024
080.735.0228,25501-0421,"6. PUNTAS AZULES 1000 UL 1000/BLS 0.00 LONGITUD 71 MM. GRADUACIONES 100/500 UL. LIBRS DE RNANAS, DNASAS Y NO PIROGENICAS. MARCA TARSONS. CATALOGOA 521020-B",E-2024-00056794,AA-11-L4J-011L4J995-N-536-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J995,SUBDIRECCION DE RECURSOS MATERIALES,22/05/2024 16:20,2024,"25501,27201",NAVARRO PRO LABORATORIOS SA DE CV,4472,22/05/2024,31/05/2024,$168.00,"$3,360.00","$3,897.60",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6f2b2954c3e47dcaf4f9c2f6e88386a/procedimiento,27/07/2024
080.735.0210,25501-0420,7. PUNTAS AMARILLAS 200 UL BOLSA CON 1000 LONGITUD 51 MM. NO TARSONS. CATALOGO 521010-Y,E-2024-00056794,AA-11-L4J-011L4J995-N-536-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J995,SUBDIRECCION DE RECURSOS MATERIALES,22/05/2024 16:20,2024,"25501,27201",NAVARRO PRO LABORATORIOS SA DE CV,4472,22/05/2024,31/05/2024,$62.00,"$1,240.00","$1,438.40",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6f2b2954c3e47dcaf4f9c2f6e88386a/procedimiento,27/07/2024
,27201-0012,9. GUANTE DE NITRILO UNISEAL MEDIANO 100PZ.,E-2024-00056794,AA-11-L4J-011L4J995-N-536-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J995,SUBDIRECCION DE RECURSOS MATERIALES,22/05/2024 16:20,2024,"25501,27201",NAVARRO PRO LABORATORIOS SA DE CV,4472,22/05/2024,31/05/2024,$191.00,$955.00,"$1,107.80",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6f2b2954c3e47dcaf4f9c2f6e88386a/procedimiento,27/07/2024
,27201-0012,11. GUANTE DE NITRILO UNISEAL GRANDE 100PZ.,E-2024-00056794,AA-11-L4J-011L4J995-N-536-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J995,SUBDIRECCION DE RECURSOS MATERIALES,22/05/2024 16:20,2024,"25501,27201",NAVARRO PRO LABORATORIOS SA DE CV,4472,22/05/2024,31/05/2024,$191.00,$955.00,"$1,107.80",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6f2b2954c3e47dcaf4f9c2f6e88386a/procedimiento,27/07/2024
,27201-0012,10. GUANTE DE NITRILO UNISEAL CHICO 100PZA.,E-2024-00056794,AA-11-L4J-011L4J995-N-536-2024,011L4J - CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J995,SUBDIRECCION DE RECURSOS MATERIALES,22/05/2024 16:20,2024,"25501,27201",NAVARRO PRO LABORATORIOS SA DE CV,4472,22/05/2024,31/05/2024,$191.00,$955.00,"$1,107.80",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6f2b2954c3e47dcaf4f9c2f6e88386a/procedimiento,27/07/2024
010.000.0655.00,25301-0353,010 000 0655 00 00 BEZAFIBRATO TABLETA CADA TABLETA CONTIENE: BEZAFIBRATO 200 MG ENVASE CON 30TABLETAS.,E-2023-00035598,AA-50-GYR-050GYR009-T-62-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR009,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,26/05/2023 13:30,2023,"25301,25501",GREEN@W SA DE CV,D3P0080,09/05/2023,19/05/2023,$46.00,"$3,126,896.00","$3,126,896.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3d3ac5f127694397a5cf85d3e0c287fd/procedimiento,27/07/2024
010.000.1971.00,25301-0822,010 000 1971 00 00 ERITROMICINA CAPSULA O TABLETA CADA CAPSULA O TABLETA CONTIENE: ESTEARATO DEERITROMICINA EQUIVALENTE A 500 MG DE ERITROMICINA. ENVASE CON 20 CAPSULAS OTABLETAS.,E-2023-00035598,AA-50-GYR-050GYR009-T-62-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR009,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,26/05/2023 13:30,2023,"25301,25501",GREEN@W SA DE CV,D3P0081,09/05/2023,19/05/2023,$99.23,"$674,168.62","$674,168.62",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3d3ac5f127694397a5cf85d3e0c287fd/procedimiento,27/07/2024
010.000.3504.00,25301-1337,"010 000 3504 00 00 LEVONORGESTREL Y ETINILESTRADIOL GRAGEA CADA GRAGEA CONTIENE: LEVONORGESTREL0.15 MG, ETINILESTRADIOL 0.03 MG, ENVASE CON 21 GRAGEAS.",E-2023-00035598,AA-50-GYR-050GYR009-T-62-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR009,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,26/05/2023 13:30,2023,"25301,25501",GREEN@W SA DE CV,D3P0082,09/05/2023,19/05/2023,$110.00,"$922,130.00","$922,130.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3d3ac5f127694397a5cf85d3e0c287fd/procedimiento,27/07/2024
010.000.4483.00,25301-2624,010 000 4483 00 00 FLUOXETINA CAPSULA O TABLETA CADA CAPSULA O TABLETA CONTIENE: CLORHIDRATO DEFLUOXETINA EQUIVALENTE A 20 MG DE FLUOXETINA. ENVASE CON 14 CAPSULAS OTABLETAS.,E-2023-00035598,AA-50-GYR-050GYR009-T-62-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR009,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,26/05/2023 13:30,2023,"25301,25501",GREEN@W SA DE CV,D3P0083,09/05/2023,19/05/2023,$27.00,"$2,147,715.00","$2,147,715.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3d3ac5f127694397a5cf85d3e0c287fd/procedimiento,27/07/2024
010.000.5333.00,25301-2573,010 000 5333 00 03 ERITROPOYETINA. SOLUCION INYECTABLE. CADA FRASCO AMPULA CON LIOFILIZADO OSOLUCION CONTIENE: ERITROPOYETINA HUMANA RECOMBINANTE O ERITROPOYETINA ALFA OERITROPOYETINA BETA 4000 UI. ENVASE CON 6 FRASCOS AMPULA CON O SIN DILUYENTE.,E-2023-00035598,AA-50-GYR-050GYR009-T-62-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR009,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,26/05/2023 13:30,2023,"25301,25501",GREEN@W SA DE CV,D3P0084,09/05/2023,19/05/2023,$990.00,"$9,324,810.00","$9,324,810.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3d3ac5f127694397a5cf85d3e0c287fd/procedimiento,27/07/2024
010.000.5333.00,25301-2573,010 000 5333 00 03 ERITROPOYETINA. SOLUCION INYECTABLE. CADA FRASCO AMPULA CON LIOFILIZADO OSOLUCION CONTIENE: ERITROPOYETINA HUMANA RECOMBINANTE O ERITROPOYETINA ALFA OERITROPOYETINA BETA 4000 UI. ENVASE CON 6 FRASCOS AMPULA CON O SIN DILUYENTE.,E-2023-00035598,AA-50-GYR-050GYR009-T-62-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR009,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,26/05/2023 13:30,2023,"25301,25501",GREEN@W SA DE CV,D3P0085,09/05/2023,19/05/2023,$990.00,"$9,441,630.00","$9,441,630.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3d3ac5f127694397a5cf85d3e0c287fd/procedimiento,27/07/2024
010.000.5461.00,25301-0420,010 000 5461 00 02 CAPECITABINA. TABLETA. CADA TABLETA CONTIENE: CAPECITABINA 500 MG. ENVASE CON120 TABLETAS.,E-2023-00035598,AA-50-GYR-050GYR009-T-62-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR009,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,26/05/2023 13:30,2023,"25301,25501",GREEN@W SA DE CV,D3P0086,09/05/2023,19/05/2023,"$3,800.00","$535,800.00","$535,800.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3d3ac5f127694397a5cf85d3e0c287fd/procedimiento,27/07/2024
,25501-0047,"080 909 6498 01 01 TUBO SISTEMA PARA TOMA Y RECOLECCION DE SANGRE, DE PLASTICO PET AL VACIO (13 X75 MM) DESECHABLE PARA ADULTO CON EDTA K2 (7.2 MG) APLICADO POR ASPERSION EN LAPARED DEL TUBO, TAPON LILA CON SILICON COMO LUBRICANTE, VOLUMEN DE DRENADO 4.0ML (+ 0.3 ML). ETIQUETADOS INDIVIDUALMENTE CON NUMERO DE LOTE Y FECHA DECADUCIDAD. CON TAPON DE SEGURIDAD. ESTERIL.",E-2023-00035598,AA-50-GYR-050GYR009-T-62-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR009,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,26/05/2023 13:30,2023,"25301,25501",GREEN@W SA DE CV,D3P0087,09/05/2023,19/05/2023,$345.00,"$913,560.00","$1,059,729.60",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3d3ac5f127694397a5cf85d3e0c287fd/procedimiento,27/07/2024
